CustomerID,ChurnProbability,RetentionProbability,CustomerHealthScore,ExpectedLifetimeValue,RiskCategory,RecommendedAction,ActionReasoning,CustomerSegment,HealthBand
17187,0.9103307685518073,0.08966923144819276,13.33,209.69,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12651,0.20511035581091397,0.794889644189086,72.33,362.06,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16334,0.9042707685518072,0.09572923144819276,14.45,210.47,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13128,0.9290107685518072,0.07098923144819276,9.94,207.03,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16089,0.2674303558109141,0.7325696441890859,65.57,348.82,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12892,0.31873835581091403,0.681261644189086,56.89,287.3,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17808,0.8006267685518073,0.19937323144819277,24.98,278.33,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13331,0.32309035581091416,0.6769096441890858,56.1,285.66,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16932,0.3046823558109141,0.6953176441890859,59.22,346.78,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14462,0.34783035581091404,0.652169644189086,51.63,282.24,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14494,0.28524635581091407,0.7147536441890859,62.61,380.72,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17964,0.28165835581091403,0.718341644189086,63.57,290.39,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17910,0.9380227685518072,0.06197723144819276,8.34,204.43,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12655,0.3411423558109141,0.6588576441890859,52.82,282.16,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12991,0.3100263558109141,0.6899736441890859,58.49,285.91,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15888,0.2843663558109141,0.7156336441890859,62.52,343.64,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13835,0.8311587685518073,0.16884123144819274,23.73,283.26,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17375,0.3470983558109141,0.6529016441890859,51.78,280.41,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17705,0.8520587685518073,0.14794123144819277,22.48,268.42,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16413,0.288534355810914,0.711465644189086,62.35,287.35,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
16733,0.9115747685518072,0.08842523144819278,13.14,206.29,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17558,0.3142783558109141,0.6857216441890859,57.71,283.28,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15536,0.32962235581091404,0.670377644189086,54.9,281.21,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14704,0.30776635581091405,0.692233644189086,59.14,350.97,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17256,0.8241507685518072,0.17584923144819278,24.8,280.86,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
12386,0.2716103558109142,0.7283896441890858,65.38,288.51,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12942,0.26857835581091416,0.7314216441890858,65.95,288.74,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14526,0.31031435581091404,0.689685644189086,58.43,283.23,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13683,0.8961067685518073,0.10389323144819276,15.96,207.43,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16502,0.8637867685518072,0.13621323144819275,15.94,244.05,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13307,0.8586387685518072,0.14136123144819276,21.11,262.52,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15404,0.2885903558109141,0.7114096441890859,62.4,284.28,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
14463,0.9060627685518072,0.09393723144819276,14.16,204.83,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14876,0.8548987685518072,0.14510123144819276,20.22,250.32,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
14274,0.9364227685518073,0.06357723144819276,8.62,200.65,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16988,0.2947423558109141,0.7052576441890859,61.2,282.93,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13825,0.8870867685518072,0.11291323144819276,17.04,256.77,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16911,0.8774907685518072,0.12250923144819277,16.62,243.46,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16921,0.31784235581091425,0.6821576441890858,57.04,337.18,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14594,0.28432635581091403,0.715673644189086,63.19,282.54,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
12746,0.9136427685518073,0.08635723144819277,12.78,201.95,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17626,0.9249227685518072,0.07507723144819275,10.74,200.08,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16845,0.9272187685518072,0.07278123144819276,10.28,199.69,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13250,0.8559507685518072,0.1440492314481928,22.21,246.84,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17992,0.31064635581091415,0.6893536441890858,58.38,276.87,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13251,0.32474635581091404,0.675253644189086,55.82,274.87,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16908,0.9378667685518073,0.06213323144819276,8.37,197.33,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16074,0.31209835581091405,0.687901644189086,58.11,276.27,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12948,0.8832187685518073,0.11678123144819277,15.71,236.88,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17210,0.31353835581091405,0.686461644189086,57.84,275.23,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16453,0.8587827685518072,0.14121723144819276,19.88,241.09,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14166,0.8690867685518072,0.13091323144819278,20.44,256.76,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
18266,0.3494423558109141,0.6505576441890859,51.36,270.05,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16962,0.33016635581091414,0.6698336441890859,54.85,272.4,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14470,0.34693835581091415,0.6530616441890859,51.8,270.09,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12665,0.30355835581091417,0.6964416441890858,59.94,348.9,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17376,0.2875103558109141,0.7124896441890859,61.94,328.19,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
15231,0.9281387685518072,0.07186123144819277,10.14,196.73,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16893,0.21837435581091413,0.7816256441890859,71.87,318.02,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14342,0.2931703558109141,0.7068296441890859,58.39,313.69,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Moderate
12638,0.9310027685518072,0.06899723144819275,9.62,196.01,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16773,0.31819435581091404,0.681805644189086,57.4,353.44,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13309,0.3137943558109141,0.6862056441890859,57.79,272.86,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12563,0.3293583558109141,0.6706416441890859,54.96,270.55,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15918,0.9301227685518072,0.06987723144819277,9.8,195.22,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16201,0.33518235581091405,0.664817644189086,53.97,269.18,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16381,0.26593835581091396,0.734061644189086,63.58,311.69,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
15293,0.9342667685518072,0.06573323144819276,9.04,193.8,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15540,0.2893623558109141,0.7106376441890859,62.28,273.48,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
14654,0.9415587685518072,0.058441231448192764,7.71,192.4,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15697,0.9373707685518072,0.06262923144819277,8.48,192.83,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13943,0.9211787685518072,0.07882123144819277,11.42,194.66,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15378,0.8564307685518072,0.14356923144819278,22.08,240.02,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15495,0.29554235581091404,0.704457644189086,61.06,271.74,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
18153,0.9337507685518073,0.06624923144819277,9.14,192.86,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14325,0.9200827685518073,0.07991723144819277,11.59,193.96,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14281,0.32953835581091406,0.6704616441890859,54.97,266.09,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15884,0.3114663558109141,0.6885336441890859,57.8,348.1,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15864,0.29944235581091405,0.700557644189086,60.58,268.99,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
18002,0.19290235581091397,0.807097644189086,74.91,386.12,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14694,0.9276267685518073,0.07237323144819276,10.24,192.12,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17925,0.2824143558109141,0.7175856441890859,63.68,270.68,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13676,0.8656427685518072,0.13435723144819278,19.29,243.07,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14079,0.9368427685518073,0.06315723144819277,8.59,190.46,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13584,0.8668387685518073,0.13316123144819275,20.63,258.14,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17009,0.9172947685518072,0.08270523144819276,12.11,191.6,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13445,0.9297547685518073,0.07024523144819277,9.88,189.96,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13582,0.2785263558109141,0.7214736441890859,64.26,335.61,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
14774,0.9126467685518073,0.08735323144819276,12.98,191.67,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12413,0.3255663558109141,0.6744336441890859,55.71,262.44,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14052,0.3129063558109141,0.6870936441890859,58.0,263.91,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16508,0.9304947685518072,0.06950523144819276,9.74,189.13,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13674,0.34952235581091406,0.6504776441890859,51.36,258.83,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15336,0.3248183558109141,0.6751816441890859,55.83,261.61,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
18278,0.32739835581091414,0.6726016441890859,55.34,261.08,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14962,0.8243147685518073,0.17568523144819276,22.89,248.78,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15931,0.3460943558109141,0.6539056441890859,51.97,258.4,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15262,0.25825835581091416,0.7417416441890858,67.09,316.24,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13789,0.310374355810914,0.689625644189086,58.47,262.2,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12663,0.8795027685518072,0.12049723144819278,16.69,230.99,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17981,0.33216635581091414,0.6678336441890859,54.51,259.23,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13275,0.2710583558109141,0.7289416441890859,65.8,335.95,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15597,0.9211747685518072,0.07882523144819277,11.43,188.55,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16280,0.9395187685518073,0.06048123144819276,8.14,185.78,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17286,0.25307035581091397,0.746929644189086,62.92,297.08,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
14982,0.9209907685518073,0.07900923144819275,11.46,187.77,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17309,0.2678703558109141,0.7321296441890859,66.4,341.46,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16136,0.9349667685518073,0.06503323144819276,8.94,185.82,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17371,0.8456387685518072,0.15436123144819278,20.28,252.9,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16892,0.8830787685518072,0.11692123144819278,18.46,249.07,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13088,0.3380303558109141,0.6619696441890859,53.38,255.27,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12831,0.8341067685518073,0.16589323144819274,21.98,226.32,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17093,0.9247947685518072,0.07520523144819276,10.78,185.82,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17872,0.3004703558109141,0.6995296441890859,60.31,259.44,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Healthy
16046,0.9194307685518073,0.08056923144819275,11.76,186.37,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14716,0.3564383558109141,0.6435616441890859,50.12,252.73,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16602,0.3107183558109141,0.6892816441890859,58.42,257.55,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12392,0.9244747685518072,0.07552523144819276,10.86,184.97,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13114,0.9406987685518072,0.059301231448192764,7.92,182.77,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16885,0.3061783558109141,0.6938216441890859,59.22,256.92,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13009,0.9362387685518072,0.06376123144819276,8.73,183.0,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12728,0.30446235581091396,0.695537644189086,59.53,256.74,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13672,0.9408427685518073,0.059157231448192765,7.87,182.09,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14153,0.9049667685518072,0.09503323144819276,14.41,186.18,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15294,0.33263835581091417,0.6673616441890858,54.44,252.92,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13129,0.3246983558109141,0.6753016441890859,55.75,295.07,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16024,0.2682743558109141,0.7317256441890859,60.84,289.25,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17055,0.3572303558109141,0.6427696441890859,50.01,249.51,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13608,0.9154227685518073,0.08457723144819276,12.5,183.89,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16408,0.9247627685518073,0.07523723144819276,10.8,182.71,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17151,0.9420267685518072,0.05797323144819276,7.65,180.69,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17136,0.9352867685518073,0.06471323144819276,8.89,181.29,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16006,0.3096183558109141,0.6903816441890859,58.58,253.49,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17374,0.3199183558109141,0.6800816441890859,56.72,252.21,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
18279,0.9117027685518072,0.08829723144819275,13.16,183.76,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15487,0.9373987685518073,0.06260123144819277,8.51,180.77,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14082,0.31529435581091403,0.684705644189086,57.55,252.49,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16321,0.8907267685518072,0.10927323144819276,16.47,232.17,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14997,0.9346427685518073,0.06535723144819275,9.03,180.37,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17007,0.35373435581091395,0.646265644189086,50.59,247.04,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
18197,0.9216347685518073,0.07836523144819277,11.46,181.63,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13177,0.3486583558109141,0.6513416441890859,51.55,247.17,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14017,0.9215307685518073,0.07846923144819276,11.4,181.36,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17185,0.8352307685518072,0.16476923144819278,21.28,230.39,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17743,0.35846635581091413,0.6415336441890859,49.84,245.46,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15273,0.9269187685518072,0.07308123144819277,10.39,180.12,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14684,0.3140143558109141,0.6859856441890859,57.84,249.81,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17066,0.9407667685518072,0.059233231448192765,7.9,178.05,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13416,0.9425187685518073,0.057481231448192754,7.61,177.82,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14458,0.2990503558109141,0.7009496441890859,60.6,251.02,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
16760,0.34885035581091417,0.6511496441890858,51.51,245.27,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17111,0.34552635581091407,0.6544736441890859,52.14,245.61,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15566,0.2831463558109142,0.7168536441890858,63.67,331.79,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
14363,0.27813835581091406,0.7218616441890859,62.11,288.78,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17868,0.30852635581091403,0.691473644189086,58.78,248.93,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16740,0.32027835581091413,0.6797216441890859,56.69,247.34,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15451,0.3161063558109142,0.6838936441890858,57.44,301.19,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14718,0.33327435581091414,0.6667256441890859,54.35,245.33,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15659,0.27557035581091416,0.7244296441890858,65.05,320.13,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17993,0.9290827685518073,0.07091723144819276,10.05,177.54,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14487,0.22436235581091402,0.775637644189086,71.11,286.95,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14069,0.8622587685518073,0.13774123144819275,19.91,220.27,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17915,0.9187387685518072,0.08126123144819276,11.92,178.54,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16824,0.31717035581091413,0.6828296441890859,57.24,246.26,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17181,0.24962235581091408,0.7503776441890859,68.5,315.57,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16622,0.9169707685518073,0.08302923144819276,12.24,178.44,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14475,0.33141835581091406,0.6685816441890859,54.64,244.33,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15304,0.22561435581091405,0.774385644189086,71.07,292.35,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13619,0.8791147685518073,0.12088523144819277,18.77,230.04,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17472,0.9317867685518072,0.06821323144819276,9.57,176.31,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16346,0.3072263558109142,0.6927736441890858,59.05,246.19,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12914,0.32521035581091395,0.674789644189086,55.8,243.59,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14928,0.9317267685518072,0.06827323144819275,9.56,175.61,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16562,0.9042187685518073,0.09578123144819276,14.57,178.65,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17967,0.23336235581091402,0.766637644189086,70.1,287.89,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15423,0.8733267685518072,0.12667323144819276,17.76,215.63,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13548,0.9030427685518072,0.09695723144819275,14.73,178.32,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
18131,0.9323467685518072,0.06765323144819277,9.47,174.8,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
13080,0.25059435581091405,0.749405644189086,65.79,318.78,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
18048,0.9081747685518072,0.09182523144819275,13.82,177.24,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12887,0.305594355810914,0.694405644189086,59.37,244.05,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14596,0.9316947685518072,0.06830523144819277,9.57,174.29,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
